iter	F1	Logloss
875	0.999993875	0.0001246051027
876	0.999993875	0.0001246051027
877	0.999993875	0.0001246051027
878	0.999993875	0.0001246051027
879	0.999993875	0.0001246051027
880	0.999993875	0.0001246051027
881	0.999993875	0.0001246051027
882	0.999993875	0.0001246051027
883	0.999993875	0.0001246051027
884	0.999993875	0.0001246051027
885	0.999993875	0.0001246051027
886	0.999993875	0.0001246051027
887	0.999993875	0.0001246051027
888	0.999993875	0.0001246051027
889	0.999993875	0.0001246051027
890	0.999993875	0.0001246051027
891	0.999993875	0.0001246051027
892	0.999993875	0.0001246051027
893	0.999993875	0.0001246051027
894	0.999993875	0.0001246051027
895	0.999993875	0.0001246051027
896	0.999993875	0.0001246051027
897	0.999993875	0.0001246051027
898	0.999993875	0.0001246051027
899	0.999993875	0.0001246051027
900	0.999993875	0.0001246051027
901	0.999993875	0.0001246051027
902	0.999993875	0.0001246051027
903	0.999993875	0.0001246051027
904	0.999993875	0.0001246051027
905	0.999993875	0.0001246051027
906	0.999993875	0.0001246051027
907	0.999993875	0.0001246051027
908	0.999993875	0.0001246051027
909	0.999993875	0.0001246051027
910	0.999993875	0.0001246051027
911	0.999993875	0.0001246051027
912	0.999993875	0.0001246051027
913	0.999993875	0.0001246051027
914	0.999993875	0.0001246051027
915	0.999993875	0.0001246051027
916	0.999993875	0.0001246051027
917	0.999993875	0.0001246051027
918	0.999993875	0.0001246051027
919	0.999993875	0.0001246051027
920	0.999993875	0.0001246051027
921	0.999993875	0.0001246051027
922	0.999993875	0.0001246051027
923	0.999993875	0.0001246051027
924	0.999993875	0.0001246051027
925	0.999993875	0.0001246051027
926	0.999993875	0.0001246051027
927	0.999993875	0.0001246051027
928	0.999993875	0.0001246051027
929	0.999993875	0.0001246051027
930	0.999993875	0.0001246051027
931	0.999993875	0.0001246051027
932	0.999993875	0.0001246051027
933	0.999993875	0.0001246051027
934	0.999993875	0.0001246051027
935	0.999993875	0.0001246051027
936	0.999993875	0.0001246051027
937	0.999993875	0.0001246051027
938	0.999993875	0.0001246051027
939	0.999993875	0.0001246051027
940	0.999993875	0.0001246051027
941	0.999993875	0.0001246051027
942	0.999993875	0.0001246051027
943	0.999993875	0.0001246051027
944	0.999993875	0.0001246051027
945	0.999993875	0.0001246051027
946	0.999993875	0.0001246051027
947	0.999993875	0.0001246051027
948	0.999993875	0.0001246051027
949	0.999993875	0.0001246051027
950	0.999993875	0.0001246051027
951	0.999993875	0.0001246051027
952	0.999993875	0.0001246051027
953	0.999993875	0.0001246051027
954	0.999993875	0.0001246051027
955	0.999993875	0.0001246051027
956	0.999993875	0.0001246051027
957	0.999993875	0.0001246051027
958	0.999993875	0.0001246051027
959	0.999993875	0.0001246051027
960	0.999993875	0.0001246051027
961	0.999993875	0.0001246051027
962	0.999993875	0.0001246051027
963	0.999993875	0.0001246051027
964	0.999993875	0.0001246051027
965	0.999993875	0.0001246051027
966	0.999993875	0.0001246051027
967	0.999993875	0.0001246051027
968	0.999993875	0.0001246051027
969	0.999993875	0.0001246051027
970	0.999993875	0.0001246051027
971	0.999993875	0.0001246051027
972	0.999993875	0.0001246051027
973	0.999993875	0.0001246051027
974	0.999993875	0.0001246051027
975	0.999993875	0.0001246051027
976	0.999993875	0.0001246051027
977	0.999993875	0.0001246051027
978	0.999993875	0.0001246051027
979	0.999993875	0.0001246051027
980	0.999993875	0.0001246051027
981	0.999993875	0.0001246051027
982	0.999993875	0.0001246051027
983	0.999993875	0.0001246051027
984	0.999993875	0.0001246051027
985	0.999993875	0.0001246051027
986	0.999993875	0.0001246051027
987	0.999993875	0.0001246051027
988	0.999993875	0.0001246051027
989	0.999993875	0.0001246051027
990	0.999993875	0.0001246051027
991	0.999993875	0.0001246051027
992	0.999993875	0.0001246051027
993	0.999993875	0.0001246051027
994	0.999993875	0.0001246051027
995	0.999993875	0.0001246051027
996	0.999993875	0.0001246051027
997	0.999993875	0.0001246051027
998	0.999993875	0.0001246051027
999	0.999993875	0.0001246051027
